Bank_Code,Bank_Name,Branch_Code,Branch_Name,Branch_Address,City,Zip_Code,POB,Telephone,Fax,Free_Tel,Handicap_Access,day_closed,Branch_Type,Open_Date,Close_Date,Merge_Bank,Merge_Branch,X_Coordinate,Y_Coordinate
11,בנק דיסקונט לישראל בע"מ,993,שלוחת מרכז כלל,רח' יפו 121 ,ירושלים,9434231,,076-8053017,,,כן,יום ו,רגיל,01/01/1949,,,,31.7857,35.2122
11,בנק דיסקונט לישראל בע"מ,109,רמת אשכול,פארן 9 ,ירושלים,9780211,,076-8053100,,,כן,יום א,רגיל,01/02/1949,,,,31.8008,35.2277
11,בנק דיסקונט לישראל בע"מ,194,שלוחת מרכז כלל,רח' יפו 121 ,ירושלים,9434231,,076-8053017,,,כן,יום ו,רגיל,01/01/1949,,,,31.7857,35.2122
11,בנק דיסקונט לישראל בע"מ,525,מרכז קופות מחנה יהודה,רח' יפו 121 ,ירושלים,9434231,,076-8052774,,,כן,יום ו,רגיל,01/01/1949,,,,31.7857,35.2122
11,בנק דיסקונט לישראל בע"מ,992,שלוחת אדומים-סניף רמת אשכול,דרך קדם 5 ,ירושלים,9845203,,076-8052792,,,כן,יום א,רגיל,25/06/2021,,,,31.7717,35.298550
11,בנק דיסקונט לישראל בע"מ,62,המושבה,עמק רפאים 21 ,ירושלים,9310411,,076-8052810,,,כן,יום א,רגיל,01/02/1949,,11001,162,31.7648,35.2211
11,בנק דיסקונט לישראל בע"מ,64,גאולה,יחזקאל 11 ,ירושלים,9526513,,076-8053230,,,לא,יום ו,רגיל,01/02/1949,,,,31.7894,35.2183
11,בנק דיסקונט לישראל בע"מ,65,קרית היובל,בורוכוב 74 ,ירושלים,9662274,,076-8052895,,,לא,יום ו,רגיל,01/02/1949,,,,31.7618,35.1742
11,בנק דיסקונט לישראל בע"מ,66,רחביה,קרן היסוד 5 ,ירושלים,9426604,,076-8052947,,,כן,יום ו,רגיל,01/02/1949,,,,31.7750,35.2183
11,בנק דיסקונט לישראל בע"מ,68,מזרח ירושלים,סולטן סולימן 19 ,ירושלים,9761191,,076-8052722,,,לא,יום ו,רגיל,01/02/1949,,,,31.7828,35.2320
11,בנק דיסקונט לישראל בע"מ,69,בית הכרם,בית הכרם 29 ,ירושלים,9618201,,076-8052872,,,לא,יום ו,רגיל,01/02/1949,,,,31.7806,35.1877
11,בנק דיסקונט לישראל בע"מ,61,מחנה יהודה,רח' יפו 121 ,ירושלים,9434231,,076-8052770,,,לא,יום ו,רגיל,01/02/1949,,11001,159,31.7857,35.2122
11,בנק דיסקונט לישראל בע"מ,153,קרית מלאכי,רש"י 1 המרכז המסחרי החדש,קריית מלאכי,8302058,,076-8050550,,,לא,יום ו,רגיל,01/02/1949,,,,31.7285,34.7481
11,בנק דיסקונט לישראל בע"מ,106,בית הקרנות,הנביאים 18 ,חיפה,3312103,,076-8052520,,,לא,יום ו,רגיל,01/02/1949,,,,32.8137,34.9953
11,בנק דיסקונט לישראל בע"מ,107,רמת אלמוגי,אינשטיין 139 ,חיפה,3460177,,076-8052370,,,לא,יום ו,רגיל,01/02/1949,,,,32.7778,35
11,בנק דיסקונט לישראל בע"מ,998,פל ים שלוחת מרכז הכרמל,פל ים 9 ,חיפה,3309512,,076-8051380,,,כן,יום ו,רגיל,02/01/1949,,,,32.816350,35.001130
11,בנק דיסקונט לישראל בע"מ,76,מרכז הכרמל,שדרות הנשיא 124 ,חיפה,3463305,,076-8052350,,,לא,יום ו,רגיל,01/02/1949,,,,32.8045,34.9873
11,בנק דיסקונט לישראל בע"מ,167,בית שמש,יגאל אלון 3 קניון BIG FASHION,בית שמש,9906203,,076-8052973,,,כן,יום ו,רגיל,01/02/1949,,,,31.7555,34.9910
11,בנק דיסקונט לישראל בע"מ,136,קיראון,שלמה המלך 38 ,קריית אונו,5542134,,076-8050617,,,לא,יום ו,רגיל,01/02/1949,,,,32.0547,34.8631
11,בנק דיסקונט לישראל בע"מ,398,קרית אור,שמירה אימבר גדיש 9 ,קריית אונו,5560801,,076-8051240,,,כן,יום ו,רגיל,01/01/2008,,,,32.0351,34.8642
11,בנק דיסקונט לישראל בע"מ,131,קרית גת,הגפן 3 ,קריית גת,8201839,,076-8053183,,,לא,יום ו,רגיל,01/02/1949,,,,31.6072,34.7726
11,בנק דיסקונט לישראל בע"מ,302,גבעת טל,גבעת טל 2 מרכז מסחרי גבעת טל,ראש העין,4857301,,076-8051270,,,כן,יום ו,רגיל,15/07/2003,,,,32.0932,34.9659
11,בנק דיסקונט לישראל בע"מ,125,רמת השרון,סוקולוב 46 ,רמת השרון,4723513,,076-8051688,,,לא,יום ו,רגיל,01/02/1949,,,,32.1434,34.8377
11,בנק דיסקונט לישראל בע"מ,175,יבנה,הירמוך 1 ,יבנה,8122005,,076-8050754,,,כן,יום ו,רגיל,16/08/1983,,,,31.8883,34.7316
11,בנק דיסקונט לישראל בע"מ,994,כפר יונה -שלוחת נתניה,דוד בן גוריון 1 ,כפר יונה,4037042,,076-8053180,,,כן,יום א,רגיל,30/03/2023,,,,32.320840,34.936420
11,בנק דיסקונט לישראל בע"מ,110,קרית שמונה,טשרנחובסקי 4 קניון "8 באמצע",קריית שמונה,1103131,,076-8052020,,,כן,יום א,רגיל,01/02/1949,,,,33.2107,35.5687
11,בנק דיסקונט לישראל בע"מ,137,מגדל העמק,דרך העצמאות 1 ,מגדל העמק,2351545,,076-8052398,,,כן,יום ו,רגיל,01/02/1949,11/08/2023,11001,2,32.6769,35.2391
11,בנק דיסקונט לישראל בע"מ,997,מגדל העמק- שלוחת סניף עפולה,דרך העצמאות 1 ,מגדל העמק,2351545,,076-8052398,,,כן,יום ו,רגיל,11/08/2023,,,,32.6769,35.2391
11,בנק דיסקונט לישראל בע"מ,45,רחובות,הרצל 190 ,רחובות,7626812,,076-8050470,,,לא,יום ו,רגיל,01/02/1949,,,,31.8977,34.8108
11,בנק דיסקונט לישראל בע"מ,54,כפר סבא,ויצמן 75 ,כפר סבא,4421451,,076-8051150,,,כן,יום ו,רגיל,01/02/1949,,,,32.1763,34.9049
11,בנק דיסקונט לישראל בע"מ,59,לוד,דוד המלך 2 ,לוד,7127225,,076-8050733,,,כן,יום ו,רגיל,01/02/1949,,,,31.9469,34.8921
11,בנק דיסקונט לישראל בע"מ,220,טלבנק,דרך  חיפה 30 ,קריית אתא,2822653,,03-9439111,,,לא,,יחידת ביצוע,30/03/1995,,,,32.4828,35.0438
11,בנק דיסקונט לישראל בע"מ,222,טלבנק,תקשוב 10 ,דימונה,8000000,,03-9439111,,,לא,,יחידת ביצוע,30/03/1995,,,,31.0637,35.0071
11,בנק דיסקונט לישראל בע"מ,201,מערך החשבות,דיסקונט 1 ,ראשון לציון,6513601,,,,,לא,,יחידת ביצוע,01/01/1992,,,,31.988320,34.752250
11,בנק דיסקונט לישראל בע"מ,212,אגף נכסים ובינוי,דיסקונט 1 קמפוס דיסקונט,ראשון לציון,7574602,,,,,לא,,יחידת ביצוע,01/01/1992,,,,31.988330,34.752260
11,בנק דיסקונט לישראל בע"מ,219,טלבנק,דיסקונט 1 קמפוס דיסקונט,ראשון לציון,7574602,,03-9439111,,,לא,,יחידת ביצוע,30/03/1995,,,,31.988330,34.752260
11,בנק דיסקונט לישראל בע"מ,348,מרכז מזומנים ירושלים,הרטום 8 הר חוצבים,ירושלים,9462406,,,,,לא,,יחידת ביצוע,22/11/2012,,,,31.8032,35.2135
11,בנק דיסקונט לישראל בע"מ,221,טלבנק,קרית המדע 5 ,ירושלים,9777005,,03-9439111,,,לא,,יחידת ביצוע,30/03/1995,,,,31.8029,35.2091
11,בנק דיסקונט לישראל בע"מ,6,מדור פיתוח במחלקת חברות,יהודה הלוי 27 ,תל אביב -יפו,6513607,,,,,לא,,יחידת ביצוע,01/01/1995,,,,32.0618,34.7710
11,בנק דיסקונט לישראל בע"מ,129,אגף התפעול-סליקה מרכזית,הרצל 160 ,תל אביב -יפו,6810122,,,,,לא,,יחידת ביצוע,01/01/1992,,,,32.0495,34.7690
11,בנק דיסקונט לישראל בע"מ,468,יחידת עיקולים,הרצל 160 ,תל אביב -יפו,6810122,,,,,לא,,יחידת ביצוע,03/01/1999,,,,32.0495,34.7690
11,בנק דיסקונט לישראל בע"מ,518,מחלקת בנקים ומוסדות פיננסים,יהודה הלוי 27 ,תל אביב -יפו,6513607,,,,,לא,,יחידת ביצוע,03/01/1999,,,,32.0618,34.7710
11,בנק דיסקונט לישראל בע"מ,520,מחלקת שירותי מט"ח ותקשורת בין בנקאית,הרצל 160 ,תל אביב -יפו,6810122,,,,,לא,,יחידת ביצוע,02/01/1949,,,,32.0495,34.7690
11,בנק דיסקונט לישראל בע"מ,200,מחלקת ביצוע,הרצל 160 ,תל אביב -יפו,6810122,,,,,לא,,יחידת ביצוע,01/01/1992,,,,32.0495,34.7690
11,בנק דיסקונט לישראל בע"מ,202,אגף היעוץ המשפטי,יהודה הלוי 17 ,תל אביב -יפו,6513709,,,,,לא,,יחידת ביצוע,01/01/1992,,,,32.0615,34.7695
11,בנק דיסקונט לישראל בע"מ,210,דיסקונט ניהול קופות גמל בע"מ,לילנבלום 25 ,תל אביב -יפו,6513302,,,,,לא,,יחידת ביצוע,05/11/1996,,,,32.0622,34.7707
11,בנק דיסקונט לישראל בע"מ,211,אגף היעוץ המשפטי,יהודה הלוי 23 ,תל אביב -יפו,6513601,,,,,לא,,יחידת ביצוע,01/01/1992,,,,32.0618,34.7710
11,בנק דיסקונט לישראל בע"מ,213,אגף ניירות ערך,יהודה הלוי 38 ,תל אביב -יפו,6513620,,,,,כן,,יחידת ביצוע,01/02/1949,,,,32.0616,34.7718
11,בנק דיסקונט לישראל בע"מ,305,ילמ,יהודה הלוי 23 ,תל אביב -יפו,6513601,,,,,לא,,יחידת ביצוע,03/01/1999,,,,32.0616,34.7704
11,בנק דיסקונט לישראל בע"מ,308,ייעוץ פנסיוני,יהודה הלוי 23 ,תל אביב -יפו,6513601,,,,,לא,,יחידת ביצוע,02/01/2009,,,,32.0622,34.7707
11,בנק דיסקונט לישראל בע"מ,316,משרד אחורי- תפעול הייעוץ הפנסיוני,הרצל 160 ,תל אביב -יפו,6810122,,,,,לא,,יחידת ביצוע,02/03/2009,,,,32.0498,34.7691
11,בנק דיסקונט לישראל בע"מ,176,המפרץ,דרך חיפה 30 קניון שער הצפון,קריית אתא,2822632,,076-8052508,,,כן,יום ו,מיוחד,01/09/1990,,,,32.8106,35.0684
11,בנק דיסקונט לישראל בע"מ,452,מרכז עסקים תל אביב,אבא הלל סילבר 12 ,רמת גן,5250606,,,,,כן,יום ו,מיוחד,01/09/2005,,,,32.0848,34.8039
11,בנק דיסקונט לישראל בע"מ,80,בורסת היהלומים,ז'בוטינסקי 3 ,רמת גן,5252005,,,,,לא,,מיוחד,01/02/1984,,,,32.0830,34.8024
11,בנק דיסקונט לישראל בע"מ,330,בי"ח וולפסון,בי"ח וולפסון 1 ,בת ים,5825137,,,,,כן,יום ו,מיוחד,14/09/2008,,,,32.0349,34.7627
11,בנק דיסקונט לישראל בע"מ,340,המרכז לבנקאות פרטית השרון,מדינת היהודים 89 ,הרצלייה,4676672,,,,,כן,יום א,מיוחד,15/02/2001,,,,32.1662,34.8109
11,בנק דיסקונט לישראל בע"מ,382,מרכז עסקים השרון,שנקר 4 ,הרצלייה,4672504,,,,,לא,יום ו,מיוחד,01/09/2005,,,,32.1608,34.8096
11,בנק דיסקונט לישראל בע"מ,157,התעשיה חולון,הנחושת 4 ,חולון,5885953,,076-8050810,,,כן,יום ו,מיוחד,03/12/1991,,,,32.0168,34.7995
11,בנק דיסקונט לישראל בע"מ,476,מרכז השקעות ירושלים והדרום,ממילא 20 ,ירושלים,9414900,,,,,כן,יום ו,מיוחד,03/01/2020,,,,31.7778,35.2245
11,בנק דיסקונט לישראל בע"מ,381,מרכז עסקים ירושלים והדרום,אגודת ספורט הפועל 1 ,ירושלים,9695101,,,,,לא,יום ו,מיוחד,01/09/2005,,,,31.7528,35.1892
11,בנק דיסקונט לישראל בע"מ,233,המרכז לבנקאות פרטית ירושלים,"ממילא 20 ממילא, קומה 6",ירושלים,9414900,,,,,כן,יום א,מיוחד,16/08/1998,,,,31.7778,35.2245
11,בנק דיסקונט לישראל בע"מ,444,המרכז לבנקאות פרטית-חיפה והצפון,אינשטיין 139 ,חיפה,3460177,,,,,לא,יום א,מיוחד,15/02/2011,,,,32.7778,35
11,בנק דיסקונט לישראל בע"מ,383,מרכז עסקים צפון,דרך עכו 194 ,קריית ביאליק,2723211,,,,,כן,יום ו,מיוחד,01/09/2005,,,,32.8422,35.0889
11,בנק דיסקונט לישראל בע"מ,478,מרכז השקעות צפון,דרך עכו 194 קומה 4,קריית ביאליק,2723211,,,,,כן,יום ו,מיוחד,14/09/2020,,,,32.8422,35.0889
11,בנק דיסקונט לישראל בע"מ,130,מאפו,בן יהודה 29 ,תל אביב -יפו,6357713,,,,,לא,יום א,מיוחד,01/02/1984,,,,32.0767,34.7680
11,בנק דיסקונט לישראל בע"מ,10,ראשי ת"א,יהודה הלוי 27 ,תל אביב -יפו,6513611,,,,,לא,יום ו,מיוחד,01/02/1949,,,,32.0618,34.7710
11,בנק דיסקונט לישראל בע"מ,14,תל אביב סיטי,יהודה הלוי 38 ,תל אביב -יפו,6513620,,076-8053900,,,כן,יום ו,מיוחד,01/02/1949,,,,32.0616,34.7718
11,בנק דיסקונט לישראל בע"מ,475,מרכז השקעות דן,יהודה הלוי 27 קומה 3,תל אביב -יפו,6513611,,,,,לא,יום ו,מיוחד,25/07/2019,,,,32.0618,34.7710
11,בנק דיסקונט לישראל בע"מ,357,המרכז לבנקאות פרטית תל אביב,הברזל 24 ,תל אביב -יפו,6971032,,,,,לא,יום ו,מיוחד,19/04/2015,,,,32.1090,34.8402
11,בנק דיסקונט לישראל בע"מ,100,שדרות רוטשילד,שדרות רוטשילד 76 ,תל אביב -יפו,6688107,,076-8053740,,,לא,יום ו,מיוחד,01/02/1949,,,,32.0626,34.7694
11,בנק דיסקונט לישראל בע"מ,495,מרכז השקעות בינלאומי,יהודה הלוי 27 ,תל אביב -יפו,6513611,,,,,לא,יום א,מיוחד,04/11/2024,,,,32.0618,34.7710
11,בנק דיסקונט לישראל בע"מ,568,בנקאות פרטית בינ"ל,"דרך מנחם בגין 132 מגדלי עזריאלי, בניין מרובע קומה 33",תל אביב -יפו,6701101,,,,,לא,יום א,מיוחד,16/08/1998,,,,32.0746,34.7911
11,בנק דיסקונט לישראל בע"מ,232,המרכז לבנקאות פרטית בינלאומית,יהודה הלוי 27 קומה 2,תל אביב -יפו,6513611,,,,,כן,יום א,מיוחד,16/08/1998,,,,32.0618,34.7710
11,בנק דיסקונט לישראל בע"מ,477,מרכז השקעות שפלה,הרצל 87 ,ראשון לציון,7526659,,,,,כן,יום ו,מיוחד,08/06/2020,,,,31.9639,34.8032
11,בנק דיסקונט לישראל בע"מ,387,מרכז ייעוץ דיגיטלי,דיסקונט 1 קמפוס דיסקונט,ראשון לציון,7574602,,,,,לא,יום ו,מיוחד,24/05/2023,,,,31.988330,34.752260
11,בנק דיסקונט לישראל בע"מ,488,מרכז השקעות השפלה,משה לוי 11 בניין UMI קומה 11,ראשון לציון,7565828,,,,,לא,יום ו,מיוחד,16/03/2001,18/02/2023,11001,,31.9893,34.7743
11,בנק דיסקונט לישראל בע"מ,535,הסניף הישיר,דיסקונט 1 ,ראשון לציון,7570647,,,,,לא,יום ו,מיוחד,01/11/1995,,,,31.9909,34.7597
11,בנק דיסקונט לישראל בע"מ,188,הקניונים,סחרוב 18 א.ת מערב ראשל"צ,ראשון לציון,7570720,,076-8050830,,,כן,יום ו,מיוחד,07/12/1993,21/11/2024,11001,506,31.9909,34.7714
11,בנק דיסקונט לישראל בע"מ,479,מרכז השקעות השרון,סוקולוב 46 ,רמת השרון,4723513,,,,,לא,יום ו,מיוחד,03/11/2019,,,,32.1434,34.8377
11,בנק דיסקונט לישראל בע"מ,384,מרכז עסקים השפלה,פרופסור פלאוט 10 קרית המדע,רחובות,7670609,,,,,כן,יום ו,מיוחד,01/09/2005,,,,31.9123,34.8069
11,בנק דיסקונט לישראל בע"מ,156,מלא"ב-נתניה,סמילנסקי 6 ,נתניה,4243208,,,,,לא,יום א,מיוחד,01/02/1949,,,,32.3282,34.8559
11,בנק דיסקונט לישראל בע"מ,526,פולג נתניה,גיבורי ישראל 13 ,נתניה,4250413,,076-8051450,,,כן,יום ו,מיוחד,17/01/1995,,,,32.28,34.8611
11,בנק דיסקונט לישראל בע"מ,40,רמת גן,הרצל 50 ,רמת גן,5242101,,076-8051200,,,לא,יום א,רגיל,01/02/1949,,11001,58,32.0841,34.8155
11,בנק דיסקונט לישראל בע"מ,123,ככר היהלום,אבא הלל סילבר 12 ,רמת גן,5250606,,076-8053678,,,כן,יום ו,רגיל,01/02/1949,,,,32.0848,34.8039
11,בנק דיסקונט לישראל בע"מ,96,מרום נווה,לנדאו 7 מרום סנטר,רמת גן,5228266,,076-8051323,,,כן,יום א,רגיל,01/02/1949,,,,32.0711,34.8282
11,בנק דיסקונט לישראל בע"מ,102,רמת חן,גולני 29 ,רמת גן,5222443,,076-8051370,,,כן,יום ו,רגיל,01/02/1949,19/05/2023,11001,96,32.0573,34.8146
11,בנק דיסקונט לישראל בע"מ,995,רמת חן - שלוחת סניף מרום נווה,גולני 29 ,רמת גן,5222443,,076-8051370,,,כן,יום א,רגיל,19/05/2023,,,,32.0573,34.8146
11,בנק דיסקונט לישראל בע"מ,92,רעננה,אחוזה 128 ,רעננה,4325004,,076-8051780,,,כן,יום ו,רגיל,01/02/1949,,,,32.180970,34.873350
11,בנק דיסקונט לישראל בע"מ,139,בני ברק,רבי עקיבא 60 ,בני ברק,5127319,,076-8051650,,,כן,יום ו,רגיל,01/02/1949,,,,32.0872,34.8283
11,בנק דיסקונט לישראל בע"מ,58,דרך בן גוריון,דרך בן גוריון 13 ,בני ברק,5126016,,076-8051410,,,כן,יום ו,רגיל,01/02/1949,,,,32.0937,34.8222
11,בנק דיסקונט לישראל בע"מ,148,הנביאים,נעמי שמר 7 ,בת ים,5963142,,076-8050933,,,לא,יום א,רגיל,01/02/1949,,,,32.0188,34.7458
11,בנק דיסקונט לישראל בע"מ,990,שלוחת בת ים,דניאל 33 ,בת ים,5939417,,076-8050910,,,כן,יום א,רגיל,12/07/2018,,,,32.022420,34.750220
11,בנק דיסקונט לישראל בע"מ,51,בת ים,בלפור 51 ,בת ים,5937134,,076-8050910,,,כן,יום ו,רגיל,01/02/1949,,,,32.0253,34.7455
11,בנק דיסקונט לישראל בע"מ,145,גבעתיים,ויצמן 19 ,גבעתיים,5339108,,076-8051720,,,לא,יום ו,רגיל,01/02/1949,,,,32.0743,34.8087
11,בנק דיסקונט לישראל בע"מ,146,הרצליה פיתוח,קדושי השואה 63 ,הרצלייה,4685436,,076-8051750,,,כן,יום ו,רגיל,01/02/1949,,,,32.1699,34.8032
